id,game_id,points,stillborn,survived,declared_equivalent,points_until_equivalent,llm_or_human,opponent_llm_or_human,seconds_since_gamestart,cut,mutated_lines,number_mutated_lines,number_of_messages,author_nickname,author_age,author_degree,author_semester,author_java_experience,author_junit_experience,author_correct_question,opponent_nickname,opponent_age,opponent_degree,opponent_semester,opponent_java_experience,opponent_junit_experience,opponent_correct_question,experiment_round,author_opinion_judged_programming_skill,author_opinion_judged_original,author_opinion_challenged,author_opinion_fun,author_opinion_human_or_ai,opponent_opinion_judged_programming_skill,opponent_opinion_judged_original,opponent_opinion_challenged,opponent_opinion_fun,opponent_opinion_human_or_ai,human_tests_survived,human_tests_killed_by,llm_tests_survived,llm_tests_killed_by,existing_tests_survived,existing_tests_killed_by,future_tests_survived,future_tests_killed_by
l2578,209,4,NO,NO,NO,,LLM,LLM,26,ByteVector,"185,191,193,208,210,222",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,438,271,0,0,19,6
l2580,209,2,NO,NO,NO,,LLM,LLM,55,ByteVector,"185,191,193,208,210,222",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,114,595,0,0,7,18
l2583,209,1,NO,NO,NO,,LLM,LLM,97,ByteVector,"181,182,185,191,193,199,200,208,210",9,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,123,586,0,0,7,18
l2587,209,0,YES,NO,NO,,LLM,LLM,123,ByteVector,48,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,73,305,0,3,0,4
l2592,209,8,NO,NO,NO,,LLM,LLM,173,ByteVector,"185,191,193,208,210,219",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,413,296,0,0,19,6
l2596,209,2,NO,NO,NO,,LLM,LLM,202,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,0,0,14,11
l2599,209,1,NO,NO,NO,,LLM,LLM,233,ByteVector,"182,185,191,193,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,123,586,0,0,7,18
l2603,209,2,NO,NO,NO,,LLM,LLM,264,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,0,0,14,11
l2606,209,1,NO,NO,NO,,LLM,LLM,293,ByteVector,"185,191,193,208,210,223",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,24,14,158,551,0,0,7,18
l2611,209,1,NO,NO,NO,,LLM,LLM,356,ByteVector,"181,182,185,191,193,199,200,208,210",9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,123,586,0,0,7,18
l2615,209,2,NO,NO,NO,,LLM,LLM,400,ByteVector,"181,182,185,186,191,193,199,200,208,209,210,211,212,213,215,216",16,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,32,6,303,406,0,0,14,11
l2617,209,0,YES,NO,NO,,LLM,LLM,426,ByteVector,156,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,33,58,1,1,0,0
l2622,209,4,NO,NO,NO,,LLM,LLM,489,ByteVector,"185,191,193,208,210,219",6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,231,478,2,0,11,12
l2625,209,0,YES,NO,NO,,LLM,LLM,518,ByteVector,"182,185,191,193,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,8,590,119,2,1,17,5
l2630,209,0,YES,NO,YES,10.0,LLM,LLM,565,ByteVector,"185,191,193,208,210",5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,663,46,4,0,21,0
l2634,209,0,YES,NO,NO,,LLM,LLM,608,ByteVector,"181,182,185,186,191,193,199,200,208,209,210",11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,26,12,81,628,2,4,3,16
l2639,209,8,NO,NO,NO,,LLM,LLM,655,ByteVector,"185,191,193,208,210,223",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,166,543,7,0,5,13
l2646,209,12,NO,NO,NO,10.0,LLM,LLM,741,ByteVector,"185,191,193,208,210",5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,698,11,7,0,17,1
l2651,209,0,YES,NO,YES,10.0,LLM,LLM,791,ByteVector,"185,191,193,200,208,210",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,709,0,7,0,18,0
l2656,209,0,YES,NO,YES,10.0,LLM,LLM,847,ByteVector,"185,191,193,208,210,211,212,213,215,216",10,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,707,2,7,0,18,0
l2660,209,0,YES,NO,NO,,LLM,LLM,884,ByteVector,"185,191,193,199,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,32,3,242,467,5,2,8,10
l2663,209,0,YES,NO,NO,,LLM,LLM,916,ByteVector,"182,185,186,191,193,200,208,209,210",9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,26,12,80,629,3,4,2,16
l2666,209,0,YES,NO,YES,10.0,LLM,LLM,945,ByteVector,"185,191,193,208,210",5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,705,4,7,0,18,0
l2671,209,8,NO,NO,NO,,LLM,LLM,990,ByteVector,"185,191,193,208,210,219",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,31,4,389,320,7,0,9,9
l2673,209,0,YES,NO,NO,,LLM,LLM,1020,ByteVector,"182,185,191,193,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,457,252,5,2,10,8
l2679,209,0,YES,NO,NO,,LLM,LLM,1094,ByteVector,"185,191,193,208,210,223",6,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,166,543,7,1,5,12
l2682,209,0,YES,NO,YES,10.0,LLM,LLM,1126,ByteVector,"182,185,191,193,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,707,2,8,0,17,0
l2684,209,0,YES,NO,YES,10.0,LLM,LLM,1171,ByteVector,"185,191,193,208,210,216",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,643,66,8,0,17,0
l2686,209,0,YES,NO,NO,,LLM,LLM,1215,ByteVector,"181,185,191,193,199,208,210,211,212,215,223",11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,114,595,3,5,4,13
l2689,209,0,YES,NO,NO,,LLM,LLM,1260,ByteVector,"185,191,193,194,208,210,211,212",8,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,308,401,5,3,8,9
l2691,209,0,YES,NO,NO,,LLM,LLM,1290,ByteVector,"185,191,193,200,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,242,467,5,3,8,9
l2694,209,0,YES,NO,YES,10.0,LLM,LLM,1335,ByteVector,"181,185,191,193,208,210",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,709,0,8,0,17,0
l2696,209,0,YES,NO,NO,,LLM,LLM,1380,ByteVector,"185,191,193,208,210,222",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,114,595,3,5,4,13
l2698,209,0,YES,NO,NO,,LLM,LLM,1411,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,6,2,8,9
l2701,209,0,YES,NO,NO,,LLM,LLM,1443,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,6,2,8,9
l2703,209,14,NO,NO,NO,10.0,LLM,LLM,1474,ByteVector,"185,191,193,208,210,223",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,696,13,8,0,15,2
l2706,209,0,YES,NO,NO,,LLM,LLM,1505,ByteVector,"185,191,193,208,210,219",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,231,478,5,4,8,8
l2708,209,0,YES,NO,NO,,LLM,LLM,1535,ByteVector,"182,185,186,191,193,208,209,210",8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,31,7,300,409,6,3,8,8
l2719,209,0,YES,NO,NO,,LLM,LLM,1807,ByteVector,"185,191,193,208,210,216",6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,372,337,18,7,0,0
l2720,211,9,NO,NO,NO,,LLM,LLM,19,ByteVector,257,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,18,44,578,233,0,0,29,8
l2723,211,9,NO,NO,NO,,LLM,LLM,50,ByteVector,257,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,18,44,578,233,0,0,29,8
l2725,211,2,NO,NO,NO,,LLM,LLM,94,ByteVector,258,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,6,56,66,745,1,0,1,35
l2727,211,0,YES,NO,YES,10.0,LLM,LLM,138,ByteVector,258,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,62,0,811,0,1,0,36,0
l2732,211,0,YES,NO,NO,,LLM,LLM,203,ByteVector,"257,258",2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,7,55,121,690,1,1,1,34
l2734,211,2,NO,NO,NO,,LLM,LLM,228,ByteVector,83,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,41,17,1,0,0,1
l2739,211,0,YES,NO,NO,,LLM,LLM,288,ByteVector,"257,258",2,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,62,0,811,0,4,0,33
l2742,211,0,YES,NO,NO,,LLM,LLM,319,ByteVector,129,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,41,64,0,1,2,10
l2744,211,1,NO,NO,NO,,LLM,LLM,349,ByteVector,"148,150,153,155",4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,34,57,0,0,1,2
l2747,211,0,YES,NO,NO,,LLM,LLM,379,ByteVector,"147,152",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,33,58,0,1,1,1
l2751,211,2,NO,NO,NO,,LLM,LLM,415,ByteVector,"185,191,193,199,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,242,467,0,0,2,16
l2753,211,0,YES,NO,NO,,LLM,LLM,444,ByteVector,"182,185,186,191,193,208,209,210",8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,31,7,300,409,0,1,8,9
l2756,211,0,YES,NO,NO,,LLM,LLM,469,ByteVector,"86,88",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,46,63,1,1,1,1
l2759,211,0,YES,NO,NO,,LLM,LLM,514,ByteVector,258,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,62,0,811,0,6,0,31
l2762,211,0,YES,NO,NO,,LLM,LLM,545,ByteVector,"83,86,88",3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,46,63,1,1,1,1
l2767,211,0,YES,NO,NO,,LLM,LLM,618,ByteVector,258,1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,6,56,38,773,1,6,0,30
l2771,211,0,YES,NO,NO,,LLM,LLM,664,ByteVector,86,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,46,63,2,1,0,1
l2773,211,0,YES,NO,NO,,LLM,LLM,694,ByteVector,260,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,56,6,383,428,7,1,14,15
l2776,211,0,YES,NO,NO,,LLM,LLM,724,ByteVector,"63,67,69",3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,30,58,1,1,0,0
l2779,211,0,YES,NO,NO,,LLM,LLM,772,ByteVector,"243,245",2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,116,54,3,1,1,2
l2781,211,0,YES,NO,NO,,LLM,LLM,802,ByteVector,"46,48",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,27,11,76,302,2,3,2,14
l2785,211,0,YES,NO,NO,,LLM,LLM,848,ByteVector,87,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,47,62,2,2,0,0
l2788,211,0,YES,NO,NO,,LLM,LLM,907,ByteVector,258,1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,58,4,323,488,9,5,5,18
l2792,211,0,YES,NO,NO,,LLM,LLM,967,ByteVector,257,1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,18,44,578,233,12,4,17,4
l2795,211,4,NO,NO,NO,,LLM,LLM,999,ByteVector,103,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,44,1,1,0,2,1
l2796,211,0,YES,NO,NO,,LLM,LLM,1027,ByteVector,"102,107,109",3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,2,95,0,3,0,2
l2799,211,0,YES,NO,NO,,LLM,LLM,1057,ByteVector,"107,109",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,23,74,1,3,0,1
l2801,211,0,YES,NO,NO,,LLM,LLM,1089,ByteVector,"103,108",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,34,63,1,3,0,1
l2804,211,0,YES,NO,NO,,LLM,LLM,1119,ByteVector,"103,107",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,34,63,1,4,0,0
l2806,211,0,YES,NO,NO,,LLM,LLM,1148,ByteVector,256,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,21,41,590,221,17,3,14,3
l2809,211,0,YES,NO,NO,,LLM,LLM,1178,ByteVector,45,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,3,367,11,11,1,9,0
l2811,211,0,YES,NO,NO,,LLM,LLM,1224,ByteVector,257,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,39,23,775,36,19,3,15,0
l2813,211,0,YES,NO,YES,10.0,LLM,LLM,1253,ByteVector,123,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,42,10,1,0,9,0
l2816,211,0,YES,NO,NO,,LLM,LLM,1284,ByteVector,"126,127,128,130",4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,41,64,1,3,1,8
l2817,211,0,YES,NO,NO,,LLM,LLM,1328,ByteVector,129,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,41,64,1,5,1,6
l2820,211,0,YES,NO,NO,,LLM,LLM,1374,ByteVector,129,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,41,64,1,6,1,5
l2823,211,0,YES,NO,NO,,LLM,LLM,1450,ByteVector,130,1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,14,91,0,10,0,3
l2826,211,0,YES,NO,NO,,LLM,LLM,1480,ByteVector,129,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,41,64,1,10,1,1
l2829,211,0,YES,NO,NO,,LLM,LLM,1508,ByteVector,"123,129",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,34,71,1,11,1,0
l2830,211,0,YES,NO,NO,,LLM,LLM,1553,ByteVector,"123,126,128",3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,12,3,35,70,2,11,0,0
l2831,211,0,YES,NO,NO,,LLM,LLM,1572,ByteVector,257,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,59,3,799,12,29,2,6,0
l2833,211,0,YES,NO,NO,,LLM,LLM,1603,ByteVector,"45,46,47,48",4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,16,22,75,303,4,17,0,0
l2835,211,0,YES,NO,NO,,LLM,LLM,1648,ByteVector,"155,157",2,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,33,58,1,2,0,0
l2837,211,0,YES,NO,NO,,LLM,LLM,1692,ByteVector,"241,242,244",3,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,116,54,4,2,0,1
l2838,211,0,YES,NO,NO,,LLM,LLM,1722,ByteVector,"63,67,69",3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,9,7,2,86,0,2,0,0
l2841,211,0,YES,NO,NO,,LLM,LLM,1768,ByteVector,152,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,33,58,1,2,0,0
l2726,213,2,NO,NO,NO,,LLM,LLM,22,ByteVector,"185,191,193,199,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,242,467,0,0,6,14
l2729,213,10,NO,NO,NO,10.0,LLM,LLM,52,ByteVector,"182,185,191,193,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,8,590,119,0,0,17,3
l2730,213,1,NO,NO,NO,,LLM,LLM,82,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,0,0,9,11
l2733,213,2,NO,NO,NO,,LLM,LLM,127,ByteVector,"182,185,191,193,200,208,210",7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,123,586,0,0,3,17
l2736,213,0,YES,NO,NO,,LLM,LLM,153,ByteVector,"46,48",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,27,11,71,307,0,2,1,6
l2737,213,3,NO,NO,NO,,LLM,LLM,187,ByteVector,"185,191,193,194,208,210,211,212",8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,308,401,0,0,7,13
l2741,213,1,NO,NO,NO,,LLM,LLM,218,ByteVector,"185,191,193,208,210,222",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,114,595,0,0,2,18
l2743,213,0,YES,NO,NO,,LLM,LLM,245,ByteVector,"147,152",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,33,58,1,1,0,1
l2746,213,0,YES,NO,NO,,LLM,LLM,274,ByteVector,"45,46,48",3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,25,13,71,307,0,3,1,5
l2749,213,0,YES,NO,NO,,LLM,LLM,307,ByteVector,"185,191,193,208,210,223",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,166,543,2,1,4,13
l2752,213,0,YES,NO,NO,,LLM,LLM,337,ByteVector,"185,191,193,208,210,223",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,166,543,3,1,3,13
l2755,213,0,YES,NO,NO,,LLM,LLM,378,ByteVector,244,1,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,25,145,0,1,1,1
l2758,213,0,YES,NO,NO,,LLM,LLM,407,ByteVector,"86,88",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,46,63,0,1,0,0
l2761,213,0,YES,NO,NO,,LLM,LLM,438,ByteVector,"126,127,128,130",4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,41,64,0,1,0,0
l2764,213,0,YES,NO,NO,,LLM,LLM,472,ByteVector,"181,182,185,191,193,199,200,208,210",9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,123,586,2,2,1,15
l2766,213,0,YES,NO,YES,10.0,LLM,LLM,503,ByteVector,"185,191,193,208,210,219",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,709,0,4,0,16,0
l2769,213,10,NO,NO,NO,10.0,LLM,LLM,549,ByteVector,"181,182,185,191,193,208,210",7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,8,590,119,4,0,13,3
l2774,213,5,NO,NO,NO,,LLM,LLM,610,ByteVector,"185,191,193,208,210,215",6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,405,304,4,0,7,9
l2778,213,5,NO,NO,NO,,LLM,LLM,669,ByteVector,"185,191,193,208,210,223",6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,161,548,4,0,3,13
l2783,213,0,YES,NO,NO,,LLM,LLM,716,ByteVector,"181,182,185,191,193,199,200,208,210,211,212,215",12,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,123,586,2,2,1,15
l2786,213,0,YES,NO,NO,,LLM,LLM,760,ByteVector,"185,186,191,193,208,209,210",7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,3,2,6,9
l2789,213,0,YES,NO,NO,,LLM,LLM,820,ByteVector,"185,191,193,199,200,208,210",7,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,242,467,2,4,4,10
l2791,213,0,YES,NO,NO,,LLM,LLM,849,ByteVector,"185,191,193,208,210,219",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,231,478,1,5,4,10
l2794,213,0,YES,NO,NO,,LLM,LLM,896,ByteVector,"181,185,191,193,199,200,208,210,211,212,215",11,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,36,2,242,467,2,4,4,10
l2797,213,0,YES,NO,NO,,LLM,LLM,939,ByteVector,"185,186,191,193,208,209,210",7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,3,4,6,7
l2802,213,0,YES,NO,NO,,LLM,LLM,1001,ByteVector,"185,191,193,199,208,210",6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,32,3,242,467,2,5,4,9
l2805,213,0,YES,NO,NO,,LLM,LLM,1044,ByteVector,"185,186,191,193,208,209,210",7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,3,5,6,6
l2808,213,0,YES,NO,NO,,LLM,LLM,1075,ByteVector,"185,191,193,208,210",5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,698,11,7,1,12,0
l2812,213,0,YES,NO,NO,,LLM,LLM,1136,ByteVector,"185,191,193,208,210,219",6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,231,478,1,7,4,8
l2814,213,0,YES,NO,NO,,LLM,LLM,1184,ByteVector,"185,186,191,193,208,209,210",7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,3,6,6,5
l2818,213,0,YES,NO,NO,,LLM,LLM,1241,ByteVector,"185,191,193,208,210",5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,663,46,10,3,7,0
l2819,213,0,YES,NO,NO,,LLM,LLM,1279,ByteVector,"185,186,191,193,208,210",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,309,400,5,8,4,3
l2821,213,12,NO,NO,NO,11.0,LLM,LLM,1309,ByteVector,"182,185,191,193,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,8,590,119,11,2,6,1
l2822,213,0,YES,NO,NO,,LLM,LLM,1355,ByteVector,"185,191,193,199,200,208,210",7,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,32,3,239,470,6,9,0,5
l2825,213,0,YES,NO,NO,,LLM,LLM,1380,ByteVector,257,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,18,44,578,233,6,6,5,1
l2828,213,0,YES,NO,NO,,LLM,LLM,1410,ByteVector,"64,67,69",3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,30,58,0,1,0,0
l2832,213,0,YES,NO,NO,,LLM,LLM,1491,ByteVector,"185,186,191,193,208,209,210",7,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,6,303,406,7,9,2,2
l2834,213,0,YES,NO,YES,13.0,LLM,LLM,1538,ByteVector,"185,191,193,203,208,210",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,709,0,16,0,4,0
l2836,213,0,YES,NO,NO,,LLM,LLM,1569,ByteVector,"185,191,193,208,210,223",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,32,6,307,402,10,7,1,2
l2839,213,0,YES,NO,NO,,LLM,LLM,1633,ByteVector,"181,182,185,191,193,199,200,208,210",9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,123,586,3,16,0,1
l2840,213,3,NO,NO,NO,,LLM,LLM,1657,ByteVector,"107,108",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,34,63,2,0,1,2
l2842,213,5,NO,NO,NO,,LLM,LLM,1687,ByteVector,102,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,88,9,2,0,2,1
l2843,213,0,YES,NO,NO,,LLM,LLM,1717,ByteVector,"102,103,108",3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2,10,12,85,0,3,1,1
l2845,213,0,YES,NO,NO,,LLM,LLM,1747,ByteVector,108,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,34,63,2,1,1,1
l2848,213,0,YES,NO,NO,,LLM,LLM,1777,ByteVector,"107,109",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,23,74,1,3,1,0
l2962,217,2,NO,NO,NO,,LLM,LLM,38,ByteVector,"185,191,193,208,210,217",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,30,5,346,363,0,0,4,9
l2965,217,1,NO,NO,NO,,LLM,LLM,68,ByteVector,"185,191,193,208,210,222",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,114,595,0,0,0,13
l2967,217,2,NO,NO,NO,,LLM,LLM,97,ByteVector,"185,191,193,200,208,210",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,242,467,0,0,2,11
l2970,217,0,YES,NO,NO,,LLM,LLM,126,ByteVector,48,1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,9,73,305,2,1,1,10
l2971,217,0,YES,NO,NO,,LLM,LLM,156,ByteVector,"46,48",2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,27,11,73,305,2,1,1,10
l2976,217,2,NO,NO,NO,,LLM,LLM,188,ByteVector,"185,191,193,194,195,197,208,210,214,215,216",11,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,6,197,512,0,0,1,12
l2977,217,1,NO,NO,NO,,LLM,LLM,218,ByteVector,"182,185,191,193,200,208,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,10,123,586,0,0,1,12
l2981,217,3,NO,NO,NO,,LLM,LLM,248,ByteVector,"185,191,193,208,210,219",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,385,324,0,0,4,9
l2984,217,2,NO,NO,NO,,LLM,LLM,278,ByteVector,"185,191,193,208,210,222",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,34,4,438,271,0,0,7,6
l2987,217,1,NO,NO,NO,,LLM,LLM,310,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,0,0,5,8
l2990,217,2,NO,NO,NO,,LLM,LLM,339,ByteVector,"185,191,193,208,210,222",6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,27,11,265,444,0,0,3,10
l2991,217,0,YES,NO,NO,,LLM,LLM,365,ByteVector,"126,128,130",3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,41,64,1,1,0,1
l2995,217,2,NO,NO,NO,,LLM,LLM,413,ByteVector,"185,191,193,200,208,210",6,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,242,467,0,0,2,11
l2997,217,1,NO,NO,NO,,LLM,LLM,443,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,0,0,5,8
l3000,217,0,YES,NO,NO,,LLM,LLM,473,ByteVector,"185,186,191,193,208,209,210",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,300,409,0,1,5,7
l3003,217,0,YES,NO,NO,,LLM,LLM,503,ByteVector,"185,191,193,199,208,210,219",7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,29,6,203,506,1,1,0,11
l3007,217,0,YES,NO,NO,,LLM,LLM,562,ByteVector,"185,191,193,208,210,222",6,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,114,595,0,4,0,9
